stamp,id,x,y,z,intensity,time,ring
1782434574.899589,49,0.092751,0.494656,0.746720,189.000000,0.035926,9
1782434574.899589,49,0.091827,0.497642,0.791106,184.000000,0.035949,9
1782434574.899589,49,0.089614,0.493353,0.827674,181.000000,0.035972,9
1782434574.899589,49,0.087200,0.488018,0.865351,177.000000,0.035996,9
1782434574.899589,49,0.085207,0.485459,0.911074,173.000000,0.036019,9
1782434574.899589,49,0.083499,0.485057,0.965122,163.000000,0.036042,9
1782434574.899589,49,0.081397,0.482630,1.020593,166.000000,0.036065,9
1782434574.899589,49,0.079400,0.481440,1.084669,161.000000,0.036088,9
1782434574.899589,49,0.076854,0.477259,1.149298,160.000000,0.036111,9
1782434574.899589,49,0.074250,0.473413,1.222703,156.000000,0.036135,9
1782434574.899589,49,0.071077,0.466437,1.297537,158.000000,0.036158,9
1782434574.899589,49,0.068893,0.467930,1.407701,147.000000,0.036181,9
1782434574.899589,49,0.065783,0.464334,1.519669,141.000000,0.036204,9
1782434574.899589,49,0.061054,0.449731,1.613078,190.000000,0.036227,9
1782434574.899589,49,0.052906,0.406974,1.615704,184.000000,0.036250,9
1782434574.899589,49,0.044919,0.364135,1.616160,183.000000,0.036273,9
1782434574.899589,49,0.036959,0.319714,1.606606,184.000000,0.036297,9
1782434574.899589,49,0.029430,0.277767,1.605625,186.000000,0.036320,9
1782434574.899589,49,0.022087,0.235912,1.602502,190.000000,0.036343,9
1782434574.899589,49,0.015062,0.196879,1.618076,196.000000,0.036366,9
1782434574.899589,49,0.008053,0.155192,1.612735,202.000000,0.036389,9
1782434574.899589,49,0.001228,0.114625,1.616241,201.000000,0.036412,9
1782434574.899589,49,-0.005395,0.073529,1.609680,199.000000,0.036435,9
1782434574.899589,49,-0.011909,0.033022,1.611022,197.000000,0.036459,9
1782434574.899589,49,-0.018281,-0.007530,1.611290,198.000000,0.036482,9
1782434574.899589,49,-0.024504,-0.048097,1.610485,204.000000,0.036505,9
1782434574.899589,49,-0.030576,-0.088653,1.608606,207.000000,0.036528,9
1782434574.899589,49,-0.036492,-0.129167,1.605656,210.000000,0.036551,9
1782434574.899589,49,-0.042529,-0.170581,1.610579,209.000000,0.036574,9
1782434574.899589,49,-0.048501,-0.212496,1.615367,207.000000,0.036598,9
1782434574.899589,49,-0.053993,-0.253208,1.609141,207.000000,0.036621,9
1782434574.899589,49,-0.059687,-0.295426,1.610680,210.000000,0.036644,9
1782434574.899589,49,-0.065308,-0.338130,1.612033,214.000000,0.036667,9
1782434574.899589,49,-0.070765,-0.380893,1.611230,218.000000,0.036690,9
1782434574.899589,49,-0.076603,-0.426473,1.618881,216.000000,0.036713,9
1782434574.899589,49,-0.081342,-0.467305,1.607009,221.000000,0.036736,9
1782434574.899589,49,-0.086965,-0.513732,1.612095,223.000000,0.036760,9
1782434574.899589,49,-0.092497,-0.560762,1.615794,234.000000,0.036783,9
1782434574.899589,49,-0.097371,-0.605121,1.609697,236.000000,0.036806,9
1782434574.899589,49,-0.102608,-0.652635,1.609707,234.000000,0.036829,9
1782434574.899589,49,-0.107191,-0.697322,1.600992,228.000000,0.036852,9
1782434574.899589,49,-0.112229,-0.745902,1.599091,223.000000,0.036875,9
1782434574.899589,49,-0.117773,-0.798969,1.603682,218.000000,0.036898,9
1782434574.899589,49,-0.122559,-0.848503,1.598650,222.000000,0.036922,9
1782434574.899589,49,-0.127942,-0.903342,1.600699,218.000000,0.036945,9
1782434574.899589,49,-0.132442,-0.953657,1.592423,215.000000,0.036968,9
1782434574.899589,49,-0.138258,-1.014524,1.598425,211.000000,0.036991,9
1782434574.899589,49,-0.143165,-1.070705,1.594065,211.000000,0.037014,9
1782434574.899589,49,-0.147997,-1.127955,1.588610,210.000000,0.037037,9
1782434574.899589,49,-0.153403,-1.191144,1.588300,212.000000,0.037060,9
1782434574.899589,49,-0.159402,-1.260760,1.592667,223.000000,0.037084,9
1782434574.899589,49,-0.165336,-1.332078,1.595168,220.000000,0.037107,9
1782434574.899589,49,-0.169414,-1.391022,1.580188,220.000000,0.037130,9
1782434574.899589,49,-0.175761,-1.470056,1.584071,218.000000,0.037153,9
1782434574.899589,49,-0.181928,-1.550249,1.584830,212.000000,0.037176,9
1782434574.899589,49,-0.187120,-1.624969,1.576259,209.000000,0.037199,9
1782434574.899589,49,-0.193651,-1.713672,1.576759,220.000000,0.037223,9
1782434574.899589,49,-0.200043,-1.804274,1.574270,217.000000,0.037246,9
1782434574.899589,49,-0.206103,-1.895141,1.567427,213.000000,0.037269,9
1782434574.899589,49,-0.212769,-1.994809,1.562876,206.000000,0.037292,9
1782434574.899589,49,-0.220022,-2.103614,1.559936,200.000000,0.037315,9
1782434574.899589,49,-0.227749,-2.221031,1.557347,206.000000,0.037338,9
1782434574.899589,49,-0.235917,-2.347280,1.554456,195.000000,0.037361,9
1782434574.899589,49,-0.244578,-2.483399,1.551113,189.000000,0.037385,9
1782434574.899589,49,-0.252834,-2.620929,1.541629,183.000000,0.037408,9
1782434574.899589,49,-0.143578,-1.550853,0.876892,80.000000,0.037431,9
1782434574.899589,49,-0.273666,-2.958934,1.533978,175.000000,0.037454,9
1782434574.899589,49,-0.126602,-1.438532,0.721651,208.000000,0.037477,9
1782434574.899589,49,-0.125984,-1.465078,0.687628,134.000000,0.037500,9
1782434574.899589,49,-0.122836,-1.464073,0.641764,226.000000,0.037523,9
1782434574.899589,49,-0.120312,-1.470074,0.599582,174.000000,0.037547,9
1782434574.899589,49,-0.118471,-1.484295,0.560785,217.000000,0.037570,9
1782434574.899589,49,-0.115797,-1.488948,0.518910,216.000000,0.037593,9
1782434574.899589,49,-0.111487,-1.473281,0.471605,209.000000,0.037616,9
1782434574.899589,49,-0.108646,-1.475465,0.430514,136.000000,0.037639,9
1782434574.899589,49,-0.115471,-1.604696,0.419585,131.000000,0.037662,9
1782434574.899589,49,-0.125932,-1.789998,0.413613,131.000000,0.037686,9
1782434574.899589,49,-0.102180,-1.510599,0.314842,215.000000,0.037709,9
1782434574.899589,49,-0.096973,-1.479867,0.269422,140.000000,0.037732,9
1782434574.899589,49,-0.066187,0.479474,0.049251,208.000000,0.040320,10
1782434574.899589,49,-0.065581,0.469174,0.061557,210.000000,0.040343,10
1782434574.899589,49,-0.066427,0.468438,0.073950,210.000000,0.040366,10
1782434574.899589,49,-0.065820,0.458525,0.085528,210.000000,0.040389,10
1782434574.899589,49,-0.048632,0.345344,0.084610,167.000000,0.040412,10
1782434574.899589,49,-0.046125,0.325520,0.091059,159.000000,0.040435,10
1782434574.899589,49,-0.046564,0.324110,0.099647,176.000000,0.040459,10
1782434574.899589,49,-0.048411,0.331191,0.109924,210.000000,0.040482,10
1782434574.899589,49,-0.050397,0.338914,0.120835,208.000000,0.040505,10
1782434574.899589,49,-0.050727,0.336723,0.129776,205.000000,0.040528,10
1782434574.899589,49,-0.051010,0.334302,0.138659,204.000000,0.040551,10
1782434574.899589,49,-0.051246,0.331653,0.147477,203.000000,0.040574,10
1782434574.899589,49,-0.051434,0.328777,0.156224,199.000000,0.040597,10
1782434574.899589,49,-0.051573,0.325678,0.164895,198.000000,0.040621,10
1782434574.899589,49,-0.051661,0.322356,0.173484,198.000000,0.040644,10
1782434574.899589,49,-0.053191,0.326960,0.185509,196.000000,0.040667,10
1782434574.899589,49,-0.053177,0.323105,0.194130,194.000000,0.040690,10
1782434574.899589,49,-0.051619,0.311084,0.198695,192.000000,0.040713,10
1782434574.899589,49,-0.052987,0.314740,0.211059,189.000000,0.040736,10
1782434574.899589,49,-0.052810,0.310235,0.219355,187.000000,0.040760,10
1782434574.899589,49,-0.052578,0.305520,0.227531,184.000000,0.040783,10
1782434574.899589,49,-0.055392,0.316399,0.245667,178.000000,0.040806,10
1782434574.899589,49,-0.055030,0.311002,0.254005,174.000000,0.040829,10
1782434574.899589,49,-0.054608,0.305395,0.262199,171.000000,0.040852,10
1782434574.899589,49,-0.057164,0.314539,0.281562,165.000000,0.040875,10
1782434574.899589,49,-0.056594,0.308222,0.289848,161.000000,0.040898,10
1782434574.899589,49,-0.055960,0.301697,0.297965,158.000000,0.040922,10
1782434574.899589,49,-0.056813,0.302349,0.312478,154.000000,0.040945,10
1782434574.899589,49,-0.057411,0.301733,0.326525,151.000000,0.040968,10
1782434574.899589,49,-0.056545,0.294274,0.334467,153.000000,0.040991,10
1782434574.899589,49,-0.058440,0.299617,0.355775,164.000000,0.041014,10
1782434574.899589,49,-0.057394,0.291411,0.363658,192.000000,0.041037,10
1782434574.899589,49,-0.057717,0.289470,0.378819,207.000000,0.041060,10
1782434574.899589,49,-0.057773,0.286321,0.393330,206.000000,0.041084,10
1782434574.899589,49,-0.057844,0.283228,0.408687,189.000000,0.041107,10
1782434574.899589,49,-0.071847,0.340448,0.507238,95.000000,0.041130,10
1782434574.899589,49,-0.097589,0.446361,0.686449,199.000000,0.041153,10
1782434574.899589,49,-0.098543,0.444792,0.721416,195.000000,0.041176,10
1782434574.899589,49,-0.100427,0.446944,0.765175,190.000000,0.041199,10
1782434574.899589,49,-0.100811,0.442643,0.801789,186.000000,0.041222,10
1782434574.899589,49,-0.101901,0.441062,0.846501,178.000000,0.041246,10
1782434574.899589,49,-0.102552,0.437482,0.891642,172.000000,0.041269,10
1782434574.899589,49,-0.103736,0.435769,0.945191,163.000000,0.041292,10
1782434574.899589,49,-0.104479,0.432011,1.000126,169.000000,0.041315,10
1782434574.899589,49,-0.105556,0.429195,1.063722,168.000000,0.041338,10
1782434574.899589,49,-0.107787,0.430274,1.145428,164.000000,0.041361,10
1782434574.899589,49,-0.108227,0.424076,1.218496,154.000000,0.041385,10
1782434574.899589,49,-0.109593,0.420692,1.310881,154.000000,0.041408,10
1782434574.899589,49,-0.111396,0.418059,1.421031,144.000000,0.041431,10
1782434574.899589,49,-0.113483,0.415355,1.551098,144.000000,0.041454,10
1782434574.899589,49,-0.109300,0.390242,1.617037,188.000000,0.041477,10
1782434574.899589,49,-0.099296,0.345762,1.608581,185.000000,0.041500,10
1782434574.899589,49,-0.089840,0.303728,1.607650,184.000000,0.041523,10
1782434574.899589,49,-0.080356,0.262183,1.606529,187.000000,0.041547,10
1782434574.899589,49,-0.071228,0.222194,1.613157,192.000000,0.041570,10
1782434574.899589,49,-0.061918,0.182083,1.618711,195.000000,0.041593,10
1782434574.899589,49,-0.052061,0.140996,1.613232,202.000000,0.041616,10
1782434574.899589,49,-0.042466,0.100982,1.616603,202.000000,0.041639,10
1782434574.899589,49,-0.032485,0.060592,1.609906,198.000000,0.041662,10
1782434574.899589,49,-0.022796,0.020871,1.620112,198.000000,0.041685,10
1782434574.899589,49,-0.012734,-0.019170,1.620247,198.000000,0.041709,10
1782434574.899589,49,-0.002479,-0.058816,1.610309,203.000000,0.041732,10
1782434574.899589,49,0.007801,-0.098508,1.608296,207.000000,0.041755,10
1782434574.899589,49,0.018207,-0.138097,1.605212,210.000000,0.041778,10
1782434574.899589,49,0.028860,-0.178587,1.609998,209.000000,0.041801,10
1782434574.899589,49,0.039769,-0.219511,1.614647,204.000000,0.041824,10
1782434574.899589,49,0.050640,-0.259106,1.608287,208.000000,0.041848,10
1782434574.899589,49,0.061921,-0.300191,1.609687,209.000000,0.041871,10
1782434574.899589,49,0.073458,-0.341694,1.610899,215.000000,0.041894,10
1782434574.899589,49,0.085168,-0.383180,1.609955,216.000000,0.041917,10
1782434574.899589,49,0.097637,-0.427434,1.617455,217.000000,0.041940,10
1782434574.899589,49,0.109243,-0.466827,1.605449,222.000000,0.041963,10
1782434574.899589,49,0.122237,-0.511769,1.610383,221.000000,0.041986,10
1782434574.899589,49,0.135551,-0.557226,1.613927,235.000000,0.042010,10
1782434574.899589,49,0.148416,-0.599936,1.607684,236.000000,0.042033,10
1782434574.899589,49,0.162188,-0.645711,1.607538,233.000000,0.042056,10
1782434574.899589,49,0.175448,-0.688601,1.598676,227.000000,0.042079,10
1782434574.899589,49,0.189817,-0.735274,1.596615,223.000000,0.042102,10
1782434574.899589,49,0.205482,-0.786294,1.601032,220.000000,0.042125,10
1782434574.899589,49,0.220454,-0.833736,1.595837,221.000000,0.042148,10
1782434574.899589,49,0.238107,-0.890747,1.605455,218.000000,0.042172,10
1782434574.899589,49,0.253709,-0.938976,1.596891,217.000000,0.042195,10
1782434574.899589,49,0.269539,-0.987320,1.586735,214.000000,0.042218,10
1782434574.899589,49,0.288421,-1.046273,1.590523,210.000000,0.042241,10
1782434574.899589,49,0.307775,-1.106007,1.592108,209.000000,0.042264,10
1782434574.899589,49,0.327584,-1.166450,1.591448,211.000000,0.042287,10
1782434574.899589,49,0.349536,-1.233665,1.596209,222.000000,0.042310,10
1782434574.899589,49,0.370273,-1.295490,1.590768,222.000000,0.042334,10
1782434574.899589,49,0.391410,-1.357792,1.582960,219.000000,0.042357,10
1782434574.899589,49,0.414647,-1.426515,1.579218,218.000000,0.042380,10
1782434574.899589,49,0.440344,-1.502732,1.579715,216.000000,0.042403,10
1782434574.899589,49,0.468676,-1.586857,1.583840,210.000000,0.042426,10
1782434574.899589,49,0.495590,-1.664885,1.577725,218.000000,0.042449,10
1782434574.899589,49,0.527171,-1.757535,1.580518,216.000000,0.042473,10
1782434574.899589,49,0.559496,-1.851308,1.579207,210.000000,0.042496,10
1782434574.899589,49,0.592527,-1.946057,1.573729,205.000000,0.042519,10
1782434574.899589,49,0.630718,-2.056451,1.575038,199.000000,0.042542,10
1782434574.899589,49,0.351735,-1.127856,0.839413,70.000000,0.042565,10
1782434574.899589,49,0.350746,-1.115939,0.787838,83.000000,0.042588,10
1782434574.899589,49,0.363630,-1.148947,0.766733,72.000000,0.042611,10
1782434574.899589,49,0.801410,-2.539798,1.547257,187.000000,0.042635,10
1782434574.899589,49,0.858706,-2.702820,1.548240,182.000000,0.042658,10
1782434574.899589,49,0.924783,-2.891220,1.553628,186.000000,0.042681,10
1782434574.899589,49,1.000271,-3.106428,1.561771,180.000000,0.042704,10
1782434574.899589,49,1.069197,-3.298278,1.547419,219.000000,0.042727,10
1782434574.899589,49,0.416271,-1.235962,0.454095,52.000000,0.042820,10
1782434574.899589,49,1.106705,-3.298218,1.037845,220.000000,0.042843,10
1782434574.899589,49,1.112361,-3.292859,0.939217,219.000000,0.042866,10
1782434574.899589,49,1.117409,-3.285806,0.841670,219.000000,0.042889,10
1782434574.899589,49,1.028420,-3.002455,0.686514,202.000000,0.042912,10
1782434574.899589,49,1.048820,-3.042270,0.608230,199.000000,0.042936,10
1782434574.899589,49,1.135791,-3.274700,0.558579,179.000000,0.042959,10
1782434574.899589,49,-0.241140,0.430001,0.050952,209.000000,0.046193,11
1782434574.899589,49,-0.237311,0.421448,0.063500,210.000000,0.046216,11
1782434574.899589,49,-0.242348,0.428152,0.076740,209.000000,0.046239,11
1782434574.899589,49,-0.238157,0.419060,0.088782,210.000000,0.046262,11
1782434574.899589,49,-0.185387,0.327603,0.089042,105.000000,0.046285,11
1782434574.899589,49,-0.190425,0.334629,0.100312,95.000000,0.046308,11
1782434574.899589,49,-0.175674,0.308309,0.105459,140.000000,0.046332,11
1782434574.899589,49,-0.175413,0.306478,0.114725,174.000000,0.046355,11
1782434574.899589,49,-0.180041,0.312803,0.126149,172.000000,0.046378,11
1782434574.899589,49,-0.179506,0.310500,0.135566,170.000000,0.046401,11
1782434574.899589,49,-0.183324,0.315397,0.147364,168.000000,0.046424,11
1782434574.899589,49,-0.182500,0.312614,0.156877,168.000000,0.046447,11
1782434574.899589,49,-0.181538,0.309623,0.166312,168.000000,0.046470,11
1782434574.899589,49,-0.180439,0.306426,0.175664,168.000000,0.046494,11
1782434574.899589,49,-0.179201,0.303025,0.184925,168.000000,0.046517,11
1782434574.899589,49,-0.182667,0.307234,0.198038,164.000000,0.046540,11
1782434574.899589,49,-0.181116,0.303336,0.207340,163.000000,0.046563,11
1782434574.899589,49,-0.183705,0.306081,0.220511,159.000000,0.046586,11
1782434574.899589,49,-0.181830,0.301687,0.229794,156.000000,0.046609,11
1782434574.899589,49,-0.179813,0.297096,0.238949,153.000000,0.046632,11
1782434574.899589,49,-0.182259,0.299568,0.253084,149.000000,0.046656,11
1782434574.899589,49,-0.175354,0.287336,0.256855,143.000000,0.046679,11
1782434574.899589,49,-0.177400,0.289176,0.271147,135.000000,0.046702,11
1782434574.899589,49,-0.178735,0.289879,0.285142,127.000000,0.046725,11
1782434574.899589,49,-0.180241,0.290822,0.299956,116.000000,0.046748,11
1782434574.899589,49,-0.185312,0.297223,0.320585,105.000000,0.046771,11
1782434574.899589,49,-0.185749,0.296443,0.335412,97.000000,0.046795,11
1782434574.899589,49,-0.194146,0.307777,0.363587,92.000000,0.046818,11
1782434574.899589,49,-0.269193,0.406862,0.663260,200.000000,0.046980,11
1782434574.899589,49,-0.270499,0.406463,0.698249,202.000000,0.047003,11
1782434574.899589,49,-0.271307,0.405273,0.734484,191.000000,0.047026,11
1782434574.899589,49,-0.270933,0.402308,0.770291,187.000000,0.047049,11
1782434574.899589,49,-0.272751,0.402427,0.814871,182.000000,0.047072,11
1782434574.899589,49,-0.270814,0.397092,0.852251,178.000000,0.047095,11
1782434574.899589,49,-0.270497,0.393994,0.897705,170.000000,0.047119,11
1782434574.899589,49,-0.274160,0.396391,0.960359,161.000000,0.047142,11
1782434574.899589,49,-0.273604,0.392710,1.014807,164.000000,0.047165,11
1782434574.899589,49,-0.276533,0.393715,1.087839,158.000000,0.047188,11
1782434574.899589,49,-0.272851,0.385412,1.143250,158.000000,0.047211,11
1782434574.899589,49,-0.274066,0.383644,1.225813,155.000000,0.047234,11
1782434574.899589,49,-0.275086,0.381327,1.318420,153.000000,0.047257,11
1782434574.899589,49,-0.277019,0.379882,1.428756,142.000000,0.047281,11
1782434574.899589,49,-0.277655,0.376271,1.549442,149.000000,0.047304,11
1782434574.899589,49,-0.265419,0.355420,1.616012,184.000000,0.047327,11
1782434574.899589,49,-0.239762,0.317238,1.608662,184.000000,0.047350,11
1782434574.899589,49,-0.215740,0.281449,1.609748,183.000000,0.047373,11
1782434574.899589,49,-0.191588,0.245775,1.608676,184.000000,0.047396,11
1782434574.899589,49,-0.167589,0.210566,1.607416,187.000000,0.047420,11
1782434574.899589,49,-0.144474,0.176656,1.613910,193.000000,0.047443,11
1782434574.899589,49,-0.121148,0.142702,1.619329,197.000000,0.047466,11
1782434574.899589,49,-0.096976,0.108068,1.613712,202.000000,0.047489,11
1782434574.899589,49,-0.073424,0.074313,1.616949,200.000000,0.047512,11
1782434574.899589,49,-0.049395,0.040376,1.610116,197.000000,0.047535,11
1782434574.899589,49,-0.025670,0.006894,1.611189,197.000000,0.047558,11
1782434574.899589,49,-0.001817,-0.026515,1.611190,200.000000,0.047582,11
1782434574.899589,49,0.022149,-0.059825,1.610116,206.000000,0.047605,11
1782434574.899589,49,0.046211,-0.093015,1.607969,209.000000,0.047628,11
1782434574.899589,49,0.070724,-0.126807,1.613712,209.000000,0.047651,11
1782434574.899589,49,0.095065,-0.159875,1.609400,206.000000,0.047674,11
1782434574.899589,49,0.120175,-0.194001,1.613911,205.000000,0.047697,11
1782434574.899589,49,0.144743,-0.226874,1.607417,207.000000,0.047720,11
1782434574.899589,49,0.171287,-0.262665,1.618484,212.000000,0.047744,11
1782434574.899589,49,0.197223,-0.297109,1.618526,215.000000,0.047767,11
1782434574.899589,49,0.222202,-0.329771,1.608663,220.000000,0.047790,11
1782434574.899589,49,0.249986,-0.366435,1.616013,220.000000,0.047813,11
1782434574.899589,49,0.276806,-0.401303,1.613422,221.000000,0.047836,11
1782434574.899589,49,0.303673,-0.435941,1.608654,224.000000,0.047859,11
1782434574.899589,49,0.332675,-0.473406,1.612042,236.000000,0.047883,11
1782434574.899589,49,0.362137,-0.511194,1.614013,236.000000,0.047906,11
1782434574.899589,49,0.392037,-0.549272,1.614539,232.000000,0.047929,11
1782434574.899589,49,0.419936,-0.584178,1.604516,225.000000,0.047952,11
1782434574.899589,49,0.453051,-0.626146,1.611162,219.000000,0.047975,11
1782434574.899589,49,0.484115,-0.664868,1.607214,219.000000,0.047998,11
1782434574.899589,49,0.518087,-0.707298,1.609583,219.000000,0.048021,11
1782434574.899589,49,0.552931,-0.750557,1.611023,219.000000,0.048045,11
1782434574.899589,49,0.588029,-0.793786,1.609767,216.000000,0.048068,11
1782434574.899589,49,0.623961,-0.837780,1.607488,210.000000,0.048091,11
1782434574.899589,49,0.660051,-0.881611,1.602478,209.000000,0.048114,11
1782434574.899589,49,0.700147,-0.930462,1.603566,210.000000,0.048137,11
1782434574.899589,49,0.744627,-0.984753,1.610247,222.000000,0.048160,11
1782434574.899589,49,0.786164,-1.034655,1.606612,220.000000,0.048183,11
1782434574.899589,49,0.831864,-1.089643,1.607400,217.000000,0.048207,11
1782434574.899589,49,0.874641,-1.140311,1.598887,216.000000,0.048230,11
1782434574.899589,49,0.925954,-1.201735,1.601566,210.000000,0.048253,11
1782434574.899589,49,0.920179,-1.188241,1.508300,178.000000,0.048276,11
1782434574.899589,49,0.920497,-1.182854,1.429777,178.000000,0.048299,11
1782434574.899589,49,0.918883,-1.175093,1.352495,181.000000,0.048322,11
1782434574.899589,49,0.911114,-1.159556,1.270806,181.000000,0.048345,11
1782434574.899589,49,0.933197,-1.182379,1.231789,213.000000,0.048369,11
1782434574.899589,49,0.949768,-1.198022,1.185975,186.000000,0.048392,11
1782434574.899589,49,0.975662,-1.225373,1.151340,188.000000,0.048415,11
1782434574.899589,49,0.971210,-1.214243,1.083299,189.000000,0.048438,11
1782434574.899589,49,0.975696,-1.214464,1.027307,194.000000,0.048461,11
1782434574.899589,49,0.973641,-1.206533,0.966768,196.000000,0.048484,11
1782434574.899589,49,0.980923,-1.199868,0.808688,205.000000,0.048554,11
1782434574.899589,49,0.984831,-1.199534,0.759908,208.000000,0.048577,11
1782434574.899589,49,0.982559,-1.191652,0.707988,212.000000,0.048600,11
1782434574.899589,49,0.978617,-1.181812,0.656590,213.000000,0.048623,11
1782434574.899589,49,0.974199,-1.171481,0.606529,201.000000,0.048646,11
1782434574.899589,49,0.979611,-1.173118,0.563243,199.000000,0.048670,11
1782434574.899589,49,0.978754,-1.167199,0.517429,199.000000,0.048693,11
1782434574.899589,49,0.983178,-1.167658,0.474954,197.000000,0.048716,11
1782434574.899589,49,0.980621,-1.159781,0.430177,200.000000,0.048739,11
1782434574.899589,49,0.989134,-1.165121,0.390292,201.000000,0.048762,11
1782434574.899589,49,0.557666,-0.649729,0.214793,207.000000,0.048785,11
1782434574.899589,49,0.573786,-0.666059,0.195541,189.000000,0.048808,11
1782434574.899589,49,0.540913,-0.624745,0.164301,225.000000,0.048832,11
1782434574.899589,49,0.225132,-0.253034,0.084575,180.000000,0.048855,11
1782434574.899589,49,-0.356458,0.282753,0.051944,118.000000,0.051393,12
1782434574.899589,49,-0.401938,0.316473,0.066273,185.000000,0.051416,12
1782434574.899589,49,-0.440038,0.344273,0.082950,223.000000,0.051439,12
1782434574.899589,49,-0.416791,0.325190,0.094812,185.000000,0.051462,12
1782434574.899589,49,-0.446320,0.346218,0.113220,216.000000,0.051485,12
1782434574.899589,49,-0.453320,0.350075,0.129447,205.000000,0.051509,12
1782434574.899589,49,-0.444210,0.341793,0.142683,196.000000,0.051532,12
1782434574.899589,49,-0.457599,0.350393,0.161087,186.000000,0.051555,12
1782434574.899589,49,-0.455698,0.347526,0.176131,169.000000,0.051578,12
1782434574.899589,49,-0.453474,0.344431,0.191086,153.000000,0.051601,12
1782434574.899589,49,-0.458662,0.346824,0.208686,140.000000,0.051624,12
1782434574.899589,49,-0.462663,0.348311,0.226376,125.000000,0.051647,12
1782434574.899589,49,-0.459371,0.344433,0.241472,115.000000,0.051671,12
1782434574.899589,49,-0.455749,0.340336,0.256432,110.000000,0.051694,12
1782434574.899589,49,-0.466064,0.346373,0.278344,103.000000,0.051717,12
1782434574.899589,49,-0.475786,0.351914,0.301019,100.000000,0.051740,12
1782434574.899589,49,-0.478262,0.352177,0.320636,96.000000,0.051763,12
1782434574.899589,49,-0.507186,0.351205,0.649345,207.000000,0.052064,12
1782434574.899589,49,-0.510872,0.351901,0.685403,204.000000,0.052087,12
1782434574.899589,49,-0.503234,0.344961,0.708784,201.000000,0.052110,12
1782434574.899589,49,-0.504755,0.344147,0.745635,194.000000,0.052134,12
1782434574.899589,49,-0.505555,0.342809,0.783739,187.000000,0.052157,12
1782434574.899589,49,-0.504531,0.340226,0.821516,176.000000,0.052180,12
1782434574.899589,49,-0.507191,0.340020,0.867695,168.000000,0.052203,12
1782434574.899589,49,-0.508190,0.338662,0.914495,171.000000,0.052226,12
1782434574.899589,49,-0.507498,0.336145,0.961841,170.000000,0.052249,12
1782434574.899589,49,-0.509552,0.335332,1.018133,165.000000,0.052272,12
1782434574.899589,49,-0.509070,0.332807,1.074230,159.000000,0.052296,12
1782434574.899589,49,-0.510585,0.331465,1.139612,151.000000,0.052319,12
1782434574.899589,49,-0.509590,0.328425,1.205693,144.000000,0.052342,12
1782434574.899589,49,-0.509775,0.326010,1.281341,147.000000,0.052365,12
1782434574.899589,49,-0.506636,0.321393,1.356773,146.000000,0.052388,12
1782434574.899589,49,-0.510216,0.320761,1.459421,145.000000,0.052411,12
1782434574.899589,49,-0.512784,0.319264,1.572346,177.000000,0.052434,12
1782434574.899589,49,-0.485434,0.299497,1.605472,197.000000,0.052458,12
1782434574.899589,49,-0.448963,0.274382,1.610381,191.000000,0.052481,12
1782434574.899589,49,-0.410236,0.248137,1.605448,180.000000,0.052504,12
1782434574.899589,49,-0.374262,0.223718,1.608785,181.000000,0.052527,12
1782434574.899589,49,-0.338120,0.199396,1.609954,184.000000,0.052550,12
1782434574.899589,49,-0.300376,0.174382,1.601139,185.000000,0.052573,12
1782434574.899589,49,-0.264851,0.150820,1.600854,183.000000,0.052597,12
1782434574.899589,49,-0.230785,0.128221,1.608286,188.000000,0.052620,12
1782434574.899589,49,-0.196486,0.105648,1.614647,192.000000,0.052643,12
1782434574.899589,49,-0.160935,0.082629,1.609998,197.000000,0.052666,12
1782434574.899589,49,-0.126460,0.060299,1.614175,202.000000,0.052689,12
1782434574.899589,49,-0.091281,0.037857,1.608296,199.000000,0.052712,12
1782434574.899589,49,-0.056707,0.015817,1.610309,196.000000,0.052735,12
1782434574.899589,49,-0.022022,-0.006119,1.611248,197.000000,0.052759,12
1782434574.899589,49,0.012750,-0.027934,1.611114,201.000000,0.052782,12
1782434574.899589,49,0.047587,-0.049615,1.609906,207.000000,0.052805,12
1782434574.899589,49,0.082463,-0.071146,1.607625,209.000000,0.052828,12
1782434574.899589,49,0.118008,-0.093076,1.613232,206.000000,0.052851,12
1782434574.899589,49,0.153091,-0.114384,1.608786,206.000000,0.052874,12
1782434574.899589,49,0.189311,-0.136393,1.613158,206.000000,0.052897,12
1782434574.899589,49,0.225778,-0.158356,1.615393,208.000000,0.052921,12
1782434574.899589,49,0.262721,-0.180446,1.617451,213.000000,0.052944,12
1782434574.899589,49,0.299814,-0.202427,1.617352,216.000000,0.052967,12
1782434574.899589,49,0.337373,-0.224525,1.617038,219.000000,0.052990,12
1782434574.899589,49,0.374983,-0.246451,1.614555,221.000000,0.053013,12
1782434574.899589,49,0.415292,-0.269986,1.620405,224.000000,0.053036,12
1782434574.899589,49,0.453772,-0.292074,1.616365,240.000000,0.053060,12
1782434574.899589,49,0.492149,-0.313897,1.610142,241.000000,0.053083,12
1782434574.899589,49,0.346099,-0.216157,1.057317,255.000000,0.053106,12
1782434574.899589,49,0.283112,-0.173707,0.810522,197.000000,0.053129,12
1782434574.899589,49,0.331241,-0.202747,0.879540,202.000000,0.053152,12
1782434574.899589,49,0.479228,-0.294354,1.175290,209.000000,0.053175,12
1782434574.899589,49,0.467433,-0.284659,1.076265,172.000000,0.053198,12
